907.992,-0.047667247
907.993,-0.047631006
907.994,-0.047594795
907.995,-0.047558614
907.996,-0.047522462
907.997,-0.047486341
907.998,-0.047450249
907.999,-0.047414187
908,-0.047378155
908.001,-0.047342152
908.002,-0.04730618
908.003,-0.047270237
908.004,-0.047234323
908.005,-0.04719844
908.006,-0.047162585
908.007,-0.047126761
908.008,-0.047090966
908.009,-0.047055201
908.01,-0.047019465
908.011,-0.046983758
908.012,-0.046948082
908.013,-0.046912434
908.014,-0.046876816
908.015,-0.046841228
908.016,-0.046805668
908.017,-0.046770139
908.018,-0.046734638
908.019,-0.046699167
908.02,-0.046663725
908.021,-0.046628312
908.022,-0.046592929
908.023,-0.046557574
908.024,-0.046522249
908.025,-0.046486953
908.026,-0.046451687
908.027,-0.046416449
908.028,-0.046381241
908.029,-0.046346061
908.03,-0.046310911
908.031,-0.046275789
908.032,-0.046240697
908.033,-0.046205633
908.034,-0.046170599
908.035,-0.046135593
908.036,-0.046100616
908.037,-0.046065668
908.038,-0.046030749
908.039,-0.045995859
908.04,-0.045960998
908.041,-0.045926165
908.042,-0.045891361
908.043,-0.045856586
908.044,-0.04582184
908.045,-0.045787122
908.046,-0.045752433
908.047,-0.045717772
908.048,-0.04568314
908.049,-0.045648537
908.05,-0.045613962
908.051,-0.045579416
908.052,-0.045544898
908.053,-0.045510409
908.054,-0.045475949
908.055,-0.045441516
908.056,-0.045407112
908.057,-0.045372737
908.058,-0.04533839
908.059,-0.045304071
908.06,-0.045269781
908.061,-0.045235519
908.062,-0.045201285
908.063,-0.045167079
908.064,-0.045132902
908.065,-0.045098753
908.066,-0.045064632
908.067,-0.045030539
908.068,-0.044996474
908.069,-0.044962438
908.07,-0.044928429
908.071,-0.044894449
908.072,-0.044860496
908.073,-0.044826572
908.074,-0.044792676
908.075,-0.044758807
908.076,-0.044724967
908.077,-0.044691154
908.078,-0.04465737
908.079,-0.044623613
908.08,-0.044589884
908.081,-0.044556183
908.082,-0.04452251
908.083,-0.044488865
908.084,-0.044455247
908.085,-0.044421657
908.086,-0.044388095
908.087,-0.044354561
908.088,-0.044321054
908.089,-0.044287575
908.09,-0.044254123
908.091,-0.044220699
908.092,-0.044187303
908.093,-0.044153934
908.094,-0.044120593
908.095,-0.044087279
908.096,-0.044053993
908.097,-0.044020734
908.098,-0.043987503
908.099,-0.043954299
908.1,-0.043921122
908.101,-0.043887973
908.102,-0.043854852
908.103,-0.043821757
908.104,-0.04378869
908.105,-0.04375565
908.106,-0.043722638
908.107,-0.043689652
908.108,-0.043656694
908.109,-0.043623763
908.11,-0.043590859
908.111,-0.043557983
908.112,-0.043525133
908.113,-0.043492311
908.114,-0.043459516
908.115,-0.043426747
908.116,-0.043394006
908.117,-0.043361292
908.118,-0.043328605
908.119,-0.043295945
908.12,-0.043263311
908.121,-0.043230705
908.122,-0.043198126
908.123,-0.043165573
908.124,-0.043133048
908.125,-0.043100549
908.126,-0.043068077
908.127,-0.043035631
908.128,-0.043003213
908.129,-0.042970821
908.13,-0.042938456
908.131,-0.042906118
908.132,-0.042873806
908.133,-0.042841521
908.134,-0.042809263
908.135,-0.042777031
908.136,-0.042744826
908.137,-0.042712648
908.138,-0.042680496
908.139,-0.04264837
908.14,-0.042616271
908.141,-0.042584199
908.142,-0.042552153
908.143,-0.042520133
908.144,-0.04248814
908.145,-0.042456173
908.146,-0.042424233
908.147,-0.042392319
908.148,-0.042360431
908.149,-0.04232857
908.15,-0.042296735
908.151,-0.042264926
908.152,-0.042233143
908.153,-0.042201387
908.154,-0.042169657
908.155,-0.042137953
908.156,-0.042106275
908.157,-0.042074623
908.158,-0.042042998
908.159,-0.042011398
908.16,-0.041979825
908.161,-0.041948277
908.162,-0.041916756
908.163,-0.041885261
908.164,-0.041853791
908.165,-0.041822348
908.166,-0.04179093
908.167,-0.041759539
908.168,-0.041728173
908.169,-0.041696833
908.17,-0.041665519
908.171,-0.041634231
908.172,-0.041602969
908.173,-0.041571733
908.174,-0.041540522
908.175,-0.041509337
908.176,-0.041478178
908.177,-0.041447044
908.178,-0.041415936
908.179,-0.041384854
908.18,-0.041353797
908.181,-0.041322766
908.182,-0.041291761
908.183,-0.041260781
908.184,-0.041229827
908.185,-0.041198898
908.186,-0.041167995
908.187,-0.041137117
908.188,-0.041106265
908.189,-0.041075438
908.19,-0.041044637
908.191,-0.041013861
908.192,-0.040983111
908.193,-0.040952385
908.194,-0.040921685
908.195,-0.040891011
908.196,-0.040860362
908.197,-0.040829738
908.198,-0.040799139
908.199,-0.040768566
908.2,-0.040738017
908.201,-0.040707494
908.202,-0.040676997
908.203,-0.040646524
908.204,-0.040616076
908.205,-0.040585654
908.206,-0.040555256
908.207,-0.040524884
908.208,-0.040494537
908.209,-0.040464215
908.21,-0.040433918
908.211,-0.040403645
908.212,-0.040373398
908.213,-0.040343176
908.214,-0.040312978
908.215,-0.040282806
908.216,-0.040252658
908.217,-0.040222536
908.218,-0.040192438
908.219,-0.040162365
908.22,-0.040132317
908.221,-0.040102293
908.222,-0.040072294
908.223,-0.04004232
908.224,-0.040012371
908.225,-0.039982447
908.226,-0.039952547
908.227,-0.039922672
908.228,-0.039892821
908.229,-0.039862995
908.23,-0.039833194
908.231,-0.039803417
908.232,-0.039773665
908.233,-0.039743937
908.234,-0.039714234
908.235,-0.039684555
908.236,-0.039654901
908.237,-0.039625271
908.238,-0.039595666
908.239,-0.039566085
908.24,-0.039536529
908.241,-0.039506997
908.242,-0.039477489
908.243,-0.039448005
908.244,-0.039418546
908.245,-0.039389111
908.246,-0.039359701
908.247,-0.039330315
908.248,-0.039300953
908.249,-0.039271615
908.25,-0.039242301
908.251,-0.039213012
908.252,-0.039183746
908.253,-0.039154505
908.254,-0.039125288
908.255,-0.039096095
908.256,-0.039066926
908.257,-0.039037781
908.258,-0.03900866
908.259,-0.038979564
908.26,-0.038950491
908.261,-0.038921442
908.262,-0.038892417
908.263,-0.038863416
908.264,-0.038834439
908.265,-0.038805486
908.266,-0.038776556
908.267,-0.038747651
908.268,-0.038718769
908.269,-0.038689912
908.27,-0.038661078
908.271,-0.038632267
908.272,-0.038603481
908.273,-0.038574718
908.274,-0.038545979
908.275,-0.038517264
908.276,-0.038488572
908.277,-0.038459904
908.278,-0.03843126
908.279,-0.038402639
908.28,-0.038374042
908.281,-0.038345469
908.282,-0.038316919
908.283,-0.038288392
908.284,-0.038259889
908.285,-0.03823141
908.286,-0.038202954
908.287,-0.038174521
908.288,-0.038146112
908.289,-0.038117727
908.29,-0.038089364
908.291,-0.038061026
908.292,-0.03803271
908.293,-0.038004418
908.294,-0.037976149
908.295,-0.037947904
908.296,-0.037919681
908.297,-0.037891483
908.298,-0.037863307
908.299,-0.037835154
908.3,-0.037807025
908.301,-0.037778919
908.302,-0.037750836
908.303,-0.037722776
908.304,-0.03769474
908.305,-0.037666726
908.306,-0.037638736
908.307,-0.037610769
908.308,-0.037582824
908.309,-0.037554903
908.31,-0.037527005
908.311,-0.03749913
908.312,-0.037471277
908.313,-0.037443448
908.314,-0.037415642
908.315,-0.037387858
908.316,-0.037360098
908.317,-0.03733236
908.318,-0.037304645
908.319,-0.037276953
908.32,-0.037249284
908.321,-0.037221638
908.322,-0.037194015
908.323,-0.037166414
908.324,-0.037138836
908.325,-0.037111281
908.326,-0.037083748
908.327,-0.037056238
908.328,-0.037028751
908.329,-0.037001287
908.33,-0.036973845
908.331,-0.036946426
908.332,-0.036919029
908.333,-0.036891655
908.334,-0.036864303
908.335,-0.036836974
908.336,-0.036809668
908.337,-0.036782384
908.338,-0.036755123
908.339,-0.036727884
908.34,-0.036700667
908.341,-0.036673473
908.342,-0.036646302
908.343,-0.036619152
908.344,-0.036592025
908.345,-0.036564921
908.346,-0.036537839
908.347,-0.036510779
908.348,-0.036483741
908.349,-0.036456726
908.35,-0.036429733
908.351,-0.036402762
908.352,-0.036375814
908.353,-0.036348887
908.354,-0.036321983
908.355,-0.036295101
908.356,-0.036268242
908.357,-0.036241404
